context,internal,kind,match,path,severity
"from pathlib import Path | import shutil | import subprocess,find_compose_root,,C:\Users\Saif\Desktop\CSE400\C,True,1,False save the pts.ipynb,17,385,13566,from pathlib impo",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
", row_hashes, overlap_ratio, counts_by_subject_label, print_dist, stats_block"",,C:\Users\Saif\Desktop\CSE400\C,True,1,False save the pts.ipynb,20,151,5397,from pathlib impor",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"mport hashlib | import numpy as np | from datetime import datetime,sha256_file,,C:\Users\Saif\Desktop\CSE400\C,True,1,False save the pts.ipynb,25,103,3419,from pathlib impor",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"dels.py,from pathlib import Path | import shutil | import json | import torch,,,C:\Users\Saif\Desktop\CSE400\C | D:\CSE400C\neurosync\neurosync,True,1,True save the pts.ipyn",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"webapp repository or docs/demo only; src/clisa_ewu/models.py,    import torch,,,C:\Users\Saif\Desktop\CSE400\C,True,1,False 00_eda_seediv.ipynb,3,38,1137,# ═══════════════════════════════════════════════",True,windows_absolute_path,"C:\Users\Saif\Desktop\CSE400\C,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"pts/reproduce_figures.py; scripts/verify_results.py; src/clisa_ewu/models.py,,,,y:\n,True,1,True 00b_eda_faced.ipynb,7,49,2430,# ═══════════════════════════════════════════════",True,windows_absolute_path,"y:\n,True,1,True",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"in_clisa.py / scripts/train_baselines.py; src/clisa_ewu/models.py,import glob,,,d:\n,True,1,True 02_deep_models.ipynb,41,92,4124,# ── BEST LOSO FOLD FROM SAVED RESULTS ONLY (no",True,windows_absolute_path,"d:\n,True,1,True",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"ld, train_epoch_loss, val_epoch_loss_f1, train_clisa_best_fold, run_inference"",,t:\n,True,2,True 02_deep_models.ipynb,45,132,4787,# ════════════════════════════════════════════",True,windows_absolute_path,"t:\n,True,2,True",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"nes.py; scripts/verify_results.py; src/clisa_ewu/models.py,,zscore_per_subject,,d:\n,False,0,False 06-graph-former-v3.ipynb,7,27,774,# ── Cell 5: LOSO Config (with smoke-test ove",True,windows_absolute_path,"d:\n,False,0,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"CELL 2.1 — Resolve project root,audit_verification,scripts/verify_results.py,,,,C:\Users\Saif\Desktop\CSE400\C,True,1,False 09_final_results_rebuild_verified.ipynb,6,31,1354,# CELL 2.2 — Define source-of",True,windows_absolute_path,"C:\Users\Saif\Desktop\CSE400\C,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"eprocess_seediv.py or scripts/preprocess_faced.py; scripts/verify_results.py,,,,y:\n,True,1,False CSE400C_PhaseBC_Master.ipynb,44,44,2557,# ── Channel count ablation (E07) ─────",True,windows_absolute_path,"y:\n,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
",""import os, shutil"",other,manual review,import os | from pathlib import Path,,,C:\Users\Saif\Desktop\CSE400\C,True,1,False dataset.ipynb,1,38,1431,""import os, shutil"",preprocessing;audit_verification,sc",True,windows_absolute_path,"C:\Users\Saif\Desktop\CSE400\C,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"cess_faced.py; scripts/verify_results.py,import os | from pathlib import Path,,,C:\Users\Saif\Desktop\CSE400\C,True,1,False knowledge-distillation.ipynb,0,316,13470,# -*- coding: utf-8 -*-,preprocessing;",True,windows_absolute_path,"C:\Users\Saif\Desktop\CSE400\C,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"e webapp repository or docs/demo only,import torch | from pathlib import Path,,,C:\Users\Saif\Desktop\CSE400\C\webapp\neurosync_webapp\neurosync\models\checkpoints\M26_6ch_best.pt,True,1,False neurosync_data_setup.ipynb,5,38,1474,# ── CELL 2: CONFIGURE YOUR PATHS — edit t",True,windows_absolute_path,"C:\Users\Saif\Desktop\CSE400\C\webapp\neurosync_webapp\neurosync\models\checkpoints\M26_6ch_best.pt,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"rate webapp repository or docs/demo only,import os | from pathlib import Path,,,C:\Users\Saif\Desktop\CSE400\C\data\SEED_IV\ExtractedFeatures | C:\Users\Saif\Desktop\CSE400\C\webapp\neurosync_webapp\neurosync,True,1,False neurosync_data_setup.ipynb,6,84,3266,# ── CELL 3: Convert SEED-IV .mat → .npy ─",True,windows_absolute_path,"C:\Users\Saif\Desktop\CSE400\C\data\SEED_IV\ExtractedFeatures | C:\Users\Saif\Desktop\CSE400\C\webapp\neurosync_webapp\neurosync,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"port defaultdict | import hashlib | import os,""sha1_first_mb, is_relevant_pth"",,C:\Users\Saif\Desktop\CSE400\C | C:\Users\Saif\Downloads\g2results\checkpoints | D:\Downloads\archive\checkpoints,True,1,False save the pts.ipynb,4,88,2693,# ================================================",True,windows_absolute_path,"C:\Users\Saif\Desktop\CSE400\C | C:\Users\Saif\Downloads\g2results\checkpoints | D:\Downloads\archive\checkpoints,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"ultdict | import hashlib | import re,""quick_hash, detect_mid, is_allowed_file"",,C:\Users\Saif\Desktop\CSE400\C | C:\Users\Saif\Downloads\g2results\checkpoints | D:\Downloads\archive\checkpoints,True,1,False save the pts.ipynb,5,60,1614,# ================================================",True,windows_absolute_path,"C:\Users\Saif\Desktop\CSE400\C | C:\Users\Saif\Downloads\g2results\checkpoints | D:\Downloads\archive\checkpoints,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"ipts/train_baselines.py,from pathlib import Path | import shutil | import csv,,,C:\Users\Saif\Desktop\CSE400\C,True,1,False save the pts.ipynb,6,28,838,# =================================================",True,windows_absolute_path,"C:\Users\Saif\Desktop\CSE400\C,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"m pathlib import Path | from collections import Counter | import re,detect_mid,,C:\Users\Saif\Desktop\CSE400\C\checkpoints\all_model_weights,True,1,False save the pts.ipynb,7,89,2442,# ================================================",True,windows_absolute_path,"C:\Users\Saif\Desktop\CSE400\C\checkpoints\all_model_weights,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"t shutil | import re | from collections import Counter,""detect_mid, is_needed"",,C:\Users\Saif\Desktop\CSE400\C | C:\Users\Saif\Desktop\CSE400 | C:\Users\Saif\Downloads | D:\Downloads,True,1,False save the pts.ipynb,8,58,1880,# ================================================",True,windows_absolute_path,"C:\Users\Saif\Desktop\CSE400\C | C:\Users\Saif\Desktop\CSE400 | C:\Users\Saif\Downloads | D:\Downloads,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"py,from pathlib import Path | from collections import defaultdict | import re,,,C:\Users\Saif\Desktop\CSE400 | C:\Users\Saif\Downloads | D:\Downloads,True,1,False save the pts.ipynb,9,56,2160,# ================================================",True,windows_absolute_path,"C:\Users\Saif\Desktop\CSE400 | C:\Users\Saif\Downloads | D:\Downloads,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"thlib import Path | from collections import Counter, defaultdict | import re"",,,C:\Users\Saif\Desktop\CSE400\C\checkpoints | D:\Downloads\archive\checkpoints | C:\Users\Saif\Downloads\g2results\checkpoints,True,1,False save the pts.ipynb,10,23,710,# ================================================",True,windows_absolute_path,"C:\Users\Saif\Desktop\CSE400\C\checkpoints | D:\Downloads\archive\checkpoints | C:\Users\Saif\Downloads\g2results\checkpoints,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"m pathlib import Path | from collections import Counter | import re,detect_mid,,C:\Users\Saif\Desktop\CSE400\C\checkpoints\all_model_weights,True,1,False save the pts.ipynb,11,117,3960,# ══════════════════════════════════════════════",True,windows_absolute_path,"C:\Users\Saif\Desktop\CSE400\C\checkpoints\all_model_weights,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"from pathlib import Path | import shutil | import subprocess,find_compose_root,,C:\Users\Saif\Desktop\CSE400\C,True,1,False save the pts.ipynb,17,385,13566,from pathlib import Path,preprocessing;model_de",True,windows_absolute_path,"C:\Users\Saif\Desktop\CSE400\C,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
", row_hashes, overlap_ratio, counts_by_subject_label, print_dist, stats_block"",,C:\Users\Saif\Desktop\CSE400\C,True,1,False save the pts.ipynb,20,151,5397,from pathlib import Path,model_definition;evalua",True,windows_absolute_path,"C:\Users\Saif\Desktop\CSE400\C,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"re | import json,""find_root, backup, read, write, must_replace, regex_replace"",,t:\n(?:,True,1,False save the pts.ipynb,22,49,1390,from pathlib import Path,webapp_or_demo,separate ",True,windows_absolute_path,"t:\n(?:,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"mport hashlib | import numpy as np | from datetime import datetime,sha256_file,,C:\Users\Saif\Desktop\CSE400\C,True,1,False save the pts.ipynb,25,103,3419,from pathlib import Path,preprocessing;model_def",True,windows_absolute_path,"C:\Users\Saif\Desktop\CSE400\C,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"dels.py,from pathlib import Path | import shutil | import json | import torch,,,C:\Users\Saif\Desktop\CSE400\C | D:\CSE400C\neurosync\neurosync,True,1,True save the pts.ipynb,26,44,1773,from pathlib import Path,preprocessing;model_defi",True,windows_absolute_path,"C:\Users\Saif\Desktop\CSE400\C | D:\CSE400C\neurosync\neurosync,True,1,True",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"rc/clisa_ewu/models.py,from pathlib import Path | import shutil | import json,,,D:\CSE400C\neurosync\neurosync,True,1,False seediv_raw_clisa_first_sota_fullrun.ipynb,2,54,1833,# ── §1 Imports & Environme",True,windows_absolute_path,"D:\CSE400C\neurosync\neurosync,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"webapp repository or docs/demo only; src/clisa_ewu/models.py,    import torch,,,C:\Users\Saif\Desktop\CSE400\C,True,1,False 00_eda_seediv.ipynb,3,38,1137,# ═══════════════════════════════════════════════",True,project_absolute_path,"C:\Users\Saif\Desktop\CSE400\C,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"CELL 2.1 — Resolve project root,audit_verification,scripts/verify_results.py,,,,C:\Users\Saif\Desktop\CSE400\C,True,1,False 09_final_results_rebuild_verified.ipynb,6,31,1354,# CELL 2.2 — Define source-of",True,project_absolute_path,"C:\Users\Saif\Desktop\CSE400\C,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
",""import os, shutil"",other,manual review,import os | from pathlib import Path,,,C:\Users\Saif\Desktop\CSE400\C,True,1,False dataset.ipynb,1,38,1431,""import os, shutil"",preprocessing;audit_verification,sc",True,project_absolute_path,"C:\Users\Saif\Desktop\CSE400\C,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"cess_faced.py; scripts/verify_results.py,import os | from pathlib import Path,,,C:\Users\Saif\Desktop\CSE400\C,True,1,False knowledge-distillation.ipynb,0,316,13470,# -*- coding: utf-8 -*-,preprocessing;",True,project_absolute_path,"C:\Users\Saif\Desktop\CSE400\C,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"e webapp repository or docs/demo only,import torch | from pathlib import Path,,,C:\Users\Saif\Desktop\CSE400\C\webapp\neurosync_webapp\neurosync\models\checkpoints\M26_6ch_best.pt,True,1,False neurosync_data_setup.ipynb,5,38,1474,# ── CELL 2: CONFIGURE YOUR PATHS — edit t",True,project_absolute_path,"C:\Users\Saif\Desktop\CSE400\C\webapp\neurosync_webapp\neurosync\models\checkpoints\M26_6ch_best.pt,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"rate webapp repository or docs/demo only,import os | from pathlib import Path,,,C:\Users\Saif\Desktop\CSE400\C\data\SEED_IV\ExtractedFeatures | C:\Users\Saif\Desktop\CSE400\C\webapp\neurosync_webapp\neurosync,True,1,False",True,project_absolute_path,C:\Users\Saif\Desktop\CSE400\C\data\SEED_IV\ExtractedFeatures,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"b import Path,,,C:\Users\Saif\Desktop\CSE400\C\data\SEED_IV\ExtractedFeatures | C:\Users\Saif\Desktop\CSE400\C\webapp\neurosync_webapp\neurosync,True,1,False neurosync_data_setup.ipynb,6,84,3266,# ── CELL 3: Convert SEED-IV .mat → .npy ─",True,project_absolute_path,"C:\Users\Saif\Desktop\CSE400\C\webapp\neurosync_webapp\neurosync,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"port defaultdict | import hashlib | import os,""sha1_first_mb, is_relevant_pth"",,C:\Users\Saif\Desktop\CSE400\C | C:\Users\Saif\Downloads\g2results\checkpoints | D:\Downloads\archive\checkpoi",True,project_absolute_path,C:\Users\Saif\Desktop\CSE400\C,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"ultdict | import hashlib | import re,""quick_hash, detect_mid, is_allowed_file"",,C:\Users\Saif\Desktop\CSE400\C | C:\Users\Saif\Downloads\g2results\checkpoints | D:\Downloads\archive\checkpoi",True,project_absolute_path,C:\Users\Saif\Desktop\CSE400\C,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"ipts/train_baselines.py,from pathlib import Path | import shutil | import csv,,,C:\Users\Saif\Desktop\CSE400\C,True,1,False save the pts.ipynb,6,28,838,# =================================================",True,project_absolute_path,"C:\Users\Saif\Desktop\CSE400\C,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"m pathlib import Path | from collections import Counter | import re,detect_mid,,C:\Users\Saif\Desktop\CSE400\C\checkpoints\all_model_weights,True,1,False save the pts.ipynb,7,89,2442,# ================================================",True,project_absolute_path,"C:\Users\Saif\Desktop\CSE400\C\checkpoints\all_model_weights,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"t shutil | import re | from collections import Counter,""detect_mid, is_needed"",,C:\Users\Saif\Desktop\CSE400\C | C:\Users\Saif\Desktop\CSE400 | C:\Users\Saif\Downloads | D:\Downloads,True,1,",True,project_absolute_path,C:\Users\Saif\Desktop\CSE400\C,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"ctions import Counter,""detect_mid, is_needed"",,C:\Users\Saif\Desktop\CSE400\C | C:\Users\Saif\Desktop\CSE400 | C:\Users\Saif\Downloads | D:\Downloads,True,1,False save the pts.ipynb,8,58,1",True,project_absolute_path,C:\Users\Saif\Desktop\CSE400,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"py,from pathlib import Path | from collections import defaultdict | import re,,,C:\Users\Saif\Desktop\CSE400 | C:\Users\Saif\Downloads | D:\Downloads,True,1,False save the pts.ipynb,9,56,2",True,project_absolute_path,C:\Users\Saif\Desktop\CSE400,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"thlib import Path | from collections import Counter, defaultdict | import re"",,,C:\Users\Saif\Desktop\CSE400\C\checkpoints | D:\Downloads\archive\checkpoints | C:\Users\Saif\Downloads\g2results\checkpoi",True,project_absolute_path,C:\Users\Saif\Desktop\CSE400\C\checkpoints,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"m pathlib import Path | from collections import Counter | import re,detect_mid,,C:\Users\Saif\Desktop\CSE400\C\checkpoints\all_model_weights,True,1,False save the pts.ipynb,11,117,3960,# ══════════════════════════════════════════════",True,project_absolute_path,"C:\Users\Saif\Desktop\CSE400\C\checkpoints\all_model_weights,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"from pathlib import Path | import shutil | import subprocess,find_compose_root,,C:\Users\Saif\Desktop\CSE400\C,True,1,False save the pts.ipynb,17,385,13566,from pathlib import Path,preprocessing;model_de",True,project_absolute_path,"C:\Users\Saif\Desktop\CSE400\C,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
", row_hashes, overlap_ratio, counts_by_subject_label, print_dist, stats_block"",,C:\Users\Saif\Desktop\CSE400\C,True,1,False save the pts.ipynb,20,151,5397,from pathlib import Path,model_definition;evalua",True,project_absolute_path,"C:\Users\Saif\Desktop\CSE400\C,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"mport hashlib | import numpy as np | from datetime import datetime,sha256_file,,C:\Users\Saif\Desktop\CSE400\C,True,1,False save the pts.ipynb,25,103,3419,from pathlib import Path,preprocessing;model_def",True,project_absolute_path,"C:\Users\Saif\Desktop\CSE400\C,True,1,False",results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"dels.py,from pathlib import Path | import shutil | import json | import torch,,,C:\Users\Saif\Desktop\CSE400\C | D:\CSE400C\neurosync\neurosync,True,1,True save the pts.ipynb,26,44,1773,from",True,project_absolute_path,C:\Users\Saif\Desktop\CSE400\C,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"ication:4; statistics:4; webapp_or_demo:2,""eda_done, mark_done, maybe_reshape"",,C:\Users\Saif\Desktop\CSE400\C 00b_eda_faced.ipynb,OK,13,12,1,12,scripts/_raw_notebook_export",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_summary.csv,ALLOW_INTERNAL_REVIEW
"_model_id, standardize_channel_label, get_model_name, save_figure, save_table"",,C:\Users\Saif\Desktop\CSE400\C 10-wearkd-seediv-calibrated-clip-loso-test.ipynb,OK,64,42,22,3",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_summary.csv,ALLOW_INTERNAL_REVIEW
"aw_notebook_exports/dataset.py,other:1; preprocessing:1; audit_verification:1,,,C:\Users\Saif\Desktop\CSE400\C knowledge-distillation.ipynb,OK,1,1,0,0,scripts/_raw_notebook_",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_summary.csv,ALLOW_INTERNAL_REVIEW
"udit_verification:3; model_definition:1; figures:1,""pick_state, detect_family"",,C:\Users\Saif\Desktop\CSE400\C\webapp\neurosync_webapp\neurosync\models\checkpoints\M26_6ch_b",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_summary.csv,ALLOW_INTERNAL_REVIEW
CSE400\C\webapp\neurosync_webapp\neurosync\models\checkpoints\M26_6ch_best.pt | C:\Users\Saif\Desktop\CSE400\C\data\SEED_IV\ExtractedFeatures | C:\Users\Saif\Desktop\CSE400\,True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_summary.csv,ALLOW_INTERNAL_REVIEW
"6_6ch_best.pt | C:\Users\Saif\Desktop\CSE400\C\data\SEED_IV\ExtractedFeatures | C:\Users\Saif\Desktop\CSE400\C\webapp\neurosync_webapp\neurosync save the pts.ipynb,OK,27,27,",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_summary.csv,ALLOW_INTERNAL_REVIEW
"le, find_first_by_names, score, safe_copy, print_tree"",""CLISAClassifier, CLISA"",C:\Users\Saif\Desktop\CSE400\C | C:\Users\Saif\Downloads\g2results\checkpoints | D:\Downloads",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_summary.csv,ALLOW_INTERNAL_REVIEW
"afe_copy, print_tree"",""CLISAClassifier, CLISA"",C:\Users\Saif\Desktop\CSE400\C | C:\Users\Saif\Downloads\g2results\checkpoints | D:\Downloads\archive\checkpoints | C:\Users\S",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_summary.csv,ALLOW_INTERNAL_REVIEW
Users\Saif\Downloads\g2results\checkpoints | D:\Downloads\archive\checkpoints | C:\Users\Saif\Desktop\CSE400\C\checkpoints\all_model_weights | C:\Users\Saif\Desktop\CSE400 |,True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_summary.csv,ALLOW_INTERNAL_REVIEW
ve\checkpoints | C:\Users\Saif\Desktop\CSE400\C\checkpoints\all_model_weights | C:\Users\Saif\Desktop\CSE400 | C:\Users\Saif\Downloads | D:\Downloads | C:\Users\Saif\Desktop,True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_summary.csv,ALLOW_INTERNAL_REVIEW
Desktop\CSE400\C\checkpoints\all_model_weights | C:\Users\Saif\Desktop\CSE400 | C:\Users\Saif\Downloads | D:\Downloads | C:\Users\Saif\Desktop\CSE400\C\checkpoints | t:\n(?:,True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_summary.csv,ALLOW_INTERNAL_REVIEW
ights | C:\Users\Saif\Desktop\CSE400 | C:\Users\Saif\Downloads | D:\Downloads | C:\Users\Saif\Desktop\CSE400\C\checkpoints | t:\n(?: | D:\CSE400C\neurosync\neurosync seediv_,True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_summary.csv,ALLOW_INTERNAL_REVIEW
"ication:4; statistics:4; webapp_or_demo:2,""eda_done, mark_done, maybe_reshape"",,C:\Users\Saif\Desktop\CSE400\C 00b_eda_faced.ipynb,OK,13,12,1,12,scripts/_raw_notebook_exports/00b_eda_faced.p",True,windows_absolute_path,C:\Users\Saif\Desktop\CSE400\C,results/audit/cell04_notebook_extraction/cell04_notebook_summary.csv,ALLOW_INTERNAL_REVIEW
"erification:4; webapp_or_demo:1,""eda_done, mark_done, compute_mmd, rbf_kernel"",,y:\n 00c_phaseB_reproduce.ipynb,OK,23,22,1,21,scripts/_raw_notebook_exports/00c_phas",True,windows_absolute_path,y:\n,results/audit/cell04_notebook_extraction/cell04_notebook_summary.csv,ALLOW_INTERNAL_REVIEW
"oLabelNet, MixMatchNet, DiagMaskedAttn, DANCEBlock, DANCETeacher, DANCEStudent"",d:\n | t:\n 03-5-and-04b-faced-models-kaggle-v2_Incomplete.ipynb,OK,47,24,23,17,scripts/_ra",True,windows_absolute_path,d:\n | t:\n,results/audit/cell04_notebook_extraction/cell04_notebook_summary.csv,ALLOW_INTERNAL_REVIEW
"ency, BandGCN, DiagMaskedTransformer, EEGGraphFormer, GraphStudent, EEGDataset"",d:\n 08_final_stats_and_figures.ipynb,OK,26,25,1,25,scripts/_raw_notebook_exports/08",True,windows_absolute_path,d:\n,results/audit/cell04_notebook_extraction/cell04_notebook_summary.csv,ALLOW_INTERNAL_REVIEW
"_model_id, standardize_channel_label, get_model_name, save_figure, save_table"",,C:\Users\Saif\Desktop\CSE400\C 10-wearkd-seediv-calibrated-clip-loso-test.ipynb,OK,64,42,22,39,scripts/_raw_no",True,windows_absolute_path,C:\Users\Saif\Desktop\CSE400\C,results/audit/cell04_notebook_extraction/cell04_notebook_summary.csv,ALLOW_INTERNAL_REVIEW
"odel, NoSubjCS, MHSAWrapper, AblationDANCEEncoderRecover, AblationModelRecover"",y:\n dataset.ipynb,OK,2,2,0,2,scripts/_raw_notebook_exports/dataset.py,other:1; prep",True,windows_absolute_path,y:\n,results/audit/cell04_notebook_extraction/cell04_notebook_summary.csv,ALLOW_INTERNAL_REVIEW
"aw_notebook_exports/dataset.py,other:1; preprocessing:1; audit_verification:1,,,C:\Users\Saif\Desktop\CSE400\C knowledge-distillation.ipynb,OK,1,1,0,0,scripts/_raw_notebook_exports/knowledge",True,windows_absolute_path,C:\Users\Saif\Desktop\CSE400\C,results/audit/cell04_notebook_extraction/cell04_notebook_summary.csv,ALLOW_INTERNAL_REVIEW
"udit_verification:3; model_definition:1; figures:1,""pick_state, detect_family"",,C:\Users\Saif\Desktop\CSE400\C\webapp\neurosync_webapp\neurosync\models\checkpoints\M26_6ch_best.pt | C:\Users\Saif\Desktop\CSE400\C\data\SEED_IV\ExtractedFeatures | C:\Users\Saif\Desktop\CSE400\C\webapp\neurosync_webapp\neurosync save the pts.ipynb,OK,27,27,0,27,scripts/_raw_notebook_exports/save_the_pts.py,",True,windows_absolute_path,C:\Users\Saif\Desktop\CSE400\C\webapp\neurosync_webapp\neurosync\models\checkpoints\M26_6ch_best.pt | C:\Users\Saif\Desktop\CSE400\C\data\SEED_IV\ExtractedFeatures | C:\Users\Saif\Desktop\CSE400\C\webapp\neurosync_webapp\neurosync,results/audit/cell04_notebook_extraction/cell04_notebook_summary.csv,ALLOW_INTERNAL_REVIEW
