file,matched_term,row_index,row_text
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,180,nan | nan | nan | nan | nan | 1.0 | 67.0 | nan | nan | M01_LDA_faced_30ch | 0.4933035714285714 | 0.4571914445847733 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,181,nan | nan | nan | nan | nan | 1.0 | 68.0 | nan | nan | M01_LDA_faced_30ch | 0.4084821428571428 | 0.3517601124726484 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,182,nan | nan | nan | nan | nan | 1.0 | 69.0 | nan | nan | M01_LDA_faced_30ch | 0.4174107142857143 | 0.3542849779442238 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,183,nan | nan | nan | nan | nan | 1.0 | 70.0 | nan | nan | M01_LDA_faced_30ch | 0.4263392857142857 | 0.3649109144026182 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,184,nan | nan | nan | nan | nan | 1.0 | 71.0 | nan | nan | M01_LDA_faced_30ch | 0.4430803571428571 | 0.3746804617133816 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,185,nan | nan | nan | nan | nan | 1.0 | 72.0 | nan | nan | M01_LDA_faced_30ch | 0.4553571428571428 | 0.4240560947944978 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,186,nan | nan | nan | nan | nan | 1.0 | 73.0 | nan | nan | M01_LDA_faced_30ch | 0.3872767857142857 | 0.3572914637959775 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,187,nan | nan | nan | nan | nan | 1.0 | 74.0 | nan | nan | M01_LDA_faced_30ch | 0.4017857142857143 | 0.324458527626511 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,188,nan | nan | nan | nan | nan | 1.0 | 75.0 | nan | nan | M01_LDA_faced_30ch | 0.4598214285714285 | 0.3797152404757657 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,189,nan | nan | nan | nan | nan | 1.0 | 76.0 | nan | nan | M01_LDA_faced_30ch | 0.3571428571428571 | 0.3068060921732423 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,190,nan | nan | nan | nan | nan | 1.0 | 77.0 | nan | nan | M01_LDA_faced_30ch | 0.4955357142857143 | 0.3987361257883929 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,191,nan | nan | nan | nan | nan | 1.0 | 78.0 | nan | nan | M01_LDA_faced_30ch | 0.4475446428571428 | 0.3789976057190298 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,192,nan | nan | nan | nan | nan | 1.0 | 79.0 | nan | nan | M01_LDA_faced_30ch | 0.5491071428571429 | 0.5010085284685079 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,193,nan | nan | nan | nan | nan | 1.0 | 80.0 | nan | nan | M01_LDA_faced_30ch | 0.4732142857142857 | 0.4258825228529498 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,194,nan | nan | nan | nan | nan | 1.0 | 81.0 | nan | nan | M01_LDA_faced_30ch | 0.3660714285714285 | 0.3277930437473504 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,195,nan | nan | nan | nan | nan | 1.0 | 82.0 | nan | nan | M01_LDA_faced_30ch | 0.4497767857142857 | 0.3785133080717699 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,196,nan | nan | nan | nan | nan | 1.0 | 83.0 | nan | nan | M01_LDA_faced_30ch | 0.4720982142857143 | 0.4085821947906268 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,197,nan | nan | nan | nan | nan | 1.0 | 84.0 | nan | nan | M01_LDA_faced_30ch | 0.5658482142857143 | 0.5235320238891931 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,198,nan | nan | nan | nan | nan | 1.0 | 85.0 | nan | nan | M01_LDA_faced_30ch | 0.4397321428571428 | 0.35718831526482 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,199,nan | nan | nan | nan | nan | 1.0 | 86.0 | nan | nan | M01_LDA_faced_30ch | 0.4397321428571428 | 0.3752072282554721 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,200,nan | nan | nan | nan | nan | 1.0 | 87.0 | nan | nan | M01_LDA_faced_30ch | 0.3225446428571428 | 0.2609593004997128 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,201,nan | nan | nan | nan | nan | 1.0 | 88.0 | nan | nan | M01_LDA_faced_30ch | 0.3660714285714285 | 0.3180761893440695 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,202,nan | nan | nan | nan | nan | 1.0 | 89.0 | nan | nan | M01_LDA_faced_30ch | 0.3883928571428571 | 0.3245562609638789 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,203,nan | nan | nan | nan | nan | 1.0 | 90.0 | nan | nan | M01_LDA_faced_30ch | 0.4631696428571428 | 0.3859769872124841 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,204,nan | nan | nan | nan | nan | 1.0 | 91.0 | nan | nan | M01_LDA_faced_30ch | 0.4921875 | 0.4301720504141241 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,205,nan | nan | nan | nan | nan | 1.0 | 92.0 | nan | nan | M01_LDA_faced_30ch | 0.3270089285714285 | 0.2462597264998013 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,206,nan | nan | nan | nan | nan | 1.0 | 93.0 | nan | nan | M01_LDA_faced_30ch | 0.4921875 | 0.4645271546593104 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,207,nan | nan | nan | nan | nan | 1.0 | 94.0 | nan | nan | M01_LDA_faced_30ch | 0.5089285714285714 | 0.4678831403616986 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,208,nan | nan | nan | nan | nan | 1.0 | 95.0 | nan | nan | M01_LDA_faced_30ch | 0.4207589285714285 | 0.3787865332026234 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,209,nan | nan | nan | nan | nan | 1.0 | 96.0 | nan | nan | M01_LDA_faced_30ch | 0.4587053571428571 | 0.4171799401299418 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,210,nan | nan | nan | nan | nan | 1.0 | 97.0 | nan | nan | M01_LDA_faced_30ch | 0.4363839285714285 | 0.3765319976456436 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,211,nan | nan | nan | nan | nan | 1.0 | 98.0 | nan | nan | M01_LDA_faced_30ch | 0.3526785714285714 | 0.33188901322239 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,212,nan | nan | nan | nan | nan | 1.0 | 99.0 | nan | nan | M01_LDA_faced_30ch | 0.3660714285714285 | 0.3248908909770058 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,213,nan | nan | nan | nan | nan | 21.0 | 1.0 | nan | nan | M01_LDA_faced_30ch | 0.4274553571428571 | 0.372735408416225 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,214,nan | nan | nan | nan | nan | 21.0 | 2.0 | nan | nan | M01_LDA_faced_30ch | 0.4151785714285714 | 0.3786616754019914 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,215,nan | nan | nan | nan | nan | 21.0 | 3.0 | nan | nan | M01_LDA_faced_30ch | 0.3761160714285714 | 0.3237591305042687 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,216,nan | nan | nan | nan | nan | 21.0 | 4.0 | nan | nan | M01_LDA_faced_30ch | 0.3705357142857143 | 0.3371459607844203 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,217,nan | nan | nan | nan | nan | 21.0 | 5.0 | nan | nan | M01_LDA_faced_30ch | 0.421875 | 0.3961909539439495 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,218,nan | nan | nan | nan | nan | 21.0 | 6.0 | nan | nan | M01_LDA_faced_30ch | 0.5089285714285714 | 0.4666558114936775 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,219,nan | nan | nan | nan | nan | 21.0 | 7.0 | nan | nan | M01_LDA_faced_30ch | 0.4430803571428571 | 0.3914082412914189 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,220,nan | nan | nan | nan | nan | 21.0 | 8.0 | nan | nan | M01_LDA_faced_30ch | 0.3705357142857143 | 0.3264904788438907 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,221,nan | nan | nan | nan | nan | 21.0 | 9.0 | nan | nan | M01_LDA_faced_30ch | 0.5290178571428571 | 0.4964931619970935 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,222,nan | nan | nan | nan | nan | 21.0 | 10.0 | nan | nan | M01_LDA_faced_30ch | 0.4296875 | 0.3538900048709515 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,223,nan | nan | nan | nan | nan | 21.0 | 100.0 | nan | nan | M01_LDA_faced_30ch | 0.3705357142857143 | 0.3061205873560469 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,224,nan | nan | nan | nan | nan | 21.0 | 101.0 | nan | nan | M01_LDA_faced_30ch | 0.4162946428571428 | 0.3927365922193213 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,225,nan | nan | nan | nan | nan | 21.0 | 102.0 | nan | nan | M01_LDA_faced_30ch | 0.3772321428571428 | 0.3296288547860759 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,226,nan | nan | nan | nan | nan | 21.0 | 103.0 | nan | nan | M01_LDA_faced_30ch | 0.4241071428571428 | 0.3620967300221768 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,227,nan | nan | nan | nan | nan | 21.0 | 104.0 | nan | nan | M01_LDA_faced_30ch | 0.4408482142857143 | 0.3926229394777088 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,228,nan | nan | nan | nan | nan | 21.0 | 105.0 | nan | nan | M01_LDA_faced_30ch | 0.3604910714285714 | 0.3214007992350436 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,229,nan | nan | nan | nan | nan | 21.0 | 106.0 | nan | nan | M01_LDA_faced_30ch | 0.421875 | 0.3874527893577931 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,230,nan | nan | nan | nan | nan | 21.0 | 107.0 | nan | nan | M01_LDA_faced_30ch | 0.4040178571428571 | 0.3573475201666151 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,231,nan | nan | nan | nan | nan | 21.0 | 108.0 | nan | nan | M01_LDA_faced_30ch | 0.4854910714285714 | 0.4358301519927084 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,232,nan | nan | nan | nan | nan | 21.0 | 109.0 | nan | nan | M01_LDA_faced_30ch | 0.3348214285714285 | 0.2680312994969319 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,233,nan | nan | nan | nan | nan | 21.0 | 11.0 | nan | nan | M01_LDA_faced_30ch | 0.4162946428571428 | 0.345036824252684 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,234,nan | nan | nan | nan | nan | 21.0 | 110.0 | nan | nan | M01_LDA_faced_30ch | 0.5066964285714286 | 0.4541750913637009 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,235,nan | nan | nan | nan | nan | 21.0 | 111.0 | nan | nan | M01_LDA_faced_30ch | 0.3638392857142857 | 0.3240428988053851 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,236,nan | nan | nan | nan | nan | 21.0 | 112.0 | nan | nan | M01_LDA_faced_30ch | 0.3839285714285714 | 0.3518037833193929 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,237,nan | nan | nan | nan | nan | 21.0 | 113.0 | nan | nan | M01_LDA_faced_30ch | 0.4341517857142857 | 0.3495786534451287 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,238,nan | nan | nan | nan | nan | 21.0 | 114.0 | nan | nan | M01_LDA_faced_30ch | 0.4285714285714285 | 0.3846987588878384 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,239,nan | nan | nan | nan | nan | 21.0 | 115.0 | nan | nan | M01_LDA_faced_30ch | 0.390625 | 0.3297576982683107 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,240,nan | nan | nan | nan | nan | 21.0 | 116.0 | nan | nan | M01_LDA_faced_30ch | 0.5145089285714286 | 0.4470388053381084 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,241,nan | nan | nan | nan | nan | 21.0 | 117.0 | nan | nan | M01_LDA_faced_30ch | 0.4765625 | 0.4055281192970665 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,242,nan | nan | nan | nan | nan | 21.0 | 118.0 | nan | nan | M01_LDA_faced_30ch | 0.3984375 | 0.3594955186008726 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,243,nan | nan | nan | nan | nan | 21.0 | 119.0 | nan | nan | M01_LDA_faced_30ch | 0.453125 | 0.3722945845978944 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,244,nan | nan | nan | nan | nan | 21.0 | 12.0 | nan | nan | M01_LDA_faced_30ch | 0.5078125 | 0.4750027685275826 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,245,nan | nan | nan | nan | nan | 21.0 | 120.0 | nan | nan | M01_LDA_faced_30ch | 0.3738839285714285 | 0.3351689102494515 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,246,nan | nan | nan | nan | nan | 21.0 | 121.0 | nan | nan | M01_LDA_faced_30ch | 0.4095982142857143 | 0.3539558717761111 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,247,nan | nan | nan | nan | nan | 21.0 | 122.0 | nan | nan | M01_LDA_faced_30ch | 0.4475446428571428 | 0.3640624032934628 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,248,nan | nan | nan | nan | nan | 21.0 | 123.0 | nan | nan | M01_LDA_faced_30ch | 0.4241071428571428 | 0.3542247116672138 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,249,nan | nan | nan | nan | nan | 21.0 | 13.0 | nan | nan | M01_LDA_faced_30ch | 0.3962053571428571 | 0.3428680825727425 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,250,nan | nan | nan | nan | nan | 21.0 | 14.0 | nan | nan | M01_LDA_faced_30ch | 0.4754464285714285 | 0.4354302012292394 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,251,nan | nan | nan | nan | nan | 21.0 | 15.0 | nan | nan | M01_LDA_faced_30ch | 0.5033482142857143 | 0.4461423596766337 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,252,nan | nan | nan | nan | nan | 21.0 | 16.0 | nan | nan | M01_LDA_faced_30ch | 0.4654017857142857 | 0.4219358813402274 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,253,nan | nan | nan | nan | nan | 21.0 | 17.0 | nan | nan | M01_LDA_faced_30ch | 0.4386160714285714 | 0.4231981170890826 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,254,nan | nan | nan | nan | nan | 21.0 | 18.0 | nan | nan | M01_LDA_faced_30ch | 0.4877232142857143 | 0.4468631778578582 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,255,nan | nan | nan | nan | nan | 21.0 | 19.0 | nan | nan | M01_LDA_faced_30ch | 0.4241071428571428 | 0.3579248586972808 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,256,nan | nan | nan | nan | nan | 21.0 | 20.0 | nan | nan | M01_LDA_faced_30ch | 0.4598214285714285 | 0.3905183590122865 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,257,nan | nan | nan | nan | nan | 21.0 | 21.0 | nan | nan | M01_LDA_faced_30ch | 0.4263392857142857 | 0.3962709264323351 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,258,nan | nan | nan | nan | nan | 21.0 | 22.0 | nan | nan | M01_LDA_faced_30ch | 0.4720982142857143 | 0.4396614741604239 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
